Number,Type,Congress,Title,Url
2365,HR,118,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,https://api.congress.gov/v3/bill/118/hr/2365?format=xml
6503,HR,118,"Airport and Airway Extension Act of 2023, Part II",https://api.congress.gov/v3/bill/118/hr/6503?format=xml
2051,S,118,Missing Children’s Assistance Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/s/2051?format=xml
1042,HR,118,Prohibiting Russian Uranium Imports Act,https://api.congress.gov/v3/bill/118/hr/1042?format=xml
593,HR,118,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the ""John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/593?format=xml
8289,HR,118,"Airport and Airway Extension Act of 2024, Part II",https://api.congress.gov/v3/bill/118/hr/8289?format=xml
3947,HR,118,"To designate the facility of the United States Postal Service located at 859 North State Road 21 in Melrose, Florida, as the ""Pamela Jane Rock Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3947?format=xml
3944,HR,118,"To designate the facility of the United States Postal Service located at 120 West Church Street in Mount Vernon, Georgia, as the ""Second Lieutenant Patrick Palmer Calhoun Post Office"".",https://api.congress.gov/v3/bill/118/hr/3944?format=xml
3865,HR,118,"To designate the facility of the United States Postal Service located at 101 South 8th Street in Lebanon, Pennsylvania, as the ""Lieutenant William D. Lebo Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3865?format=xml
2754,HR,118,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the ""Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/2754?format=xml
2379,HR,118,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the ""Veterans of the Vietnam War Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/2379?format=xml
996,HR,118,"To designate the facility of the United States Postal Service located at 3901 MacArthur Blvd., in New Orleans, Louisiana, as the ""Dr. Rudy Lombard Post Office"".",https://api.congress.gov/v3/bill/118/hr/996?format=xml
292,HR,118,"To designate the facility of the United States Postal Service located at 24355 Creekside Road in Santa Clarita, California, as the ""William L. Reynolds Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/292?format=xml
815,HR,118,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/815?format=xml
4389,HR,118,Migratory Birds of the Americas Conservation Enhancements Act of 2023,https://api.congress.gov/v3/bill/118/hr/4389?format=xml
7888,HR,118,Reforming Intelligence and Securing America Act,https://api.congress.gov/v3/bill/118/hr/7888?format=xml
382,S,118,Puyallup Tribe of Indians Land Into Trust Confirmation Act of 2023,https://api.congress.gov/v3/bill/118/s/382?format=xml
2882,HR,118,"Further Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/2882?format=xml
992,S,118,I-27 Numbering Act of 2023,https://api.congress.gov/v3/bill/118/s/992?format=xml
1278,S,118,"A bill to designate the Federal building located at 985 Michigan Avenue in Detroit, Michigan, as the ""Rosa Parks Federal Building"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1278?format=xml
7454,HR,118,Airport and Airway Extension Act of 2024,https://api.congress.gov/v3/bill/118/hr/7454?format=xml
4366,HR,118,"Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/4366?format=xml
7463,HR,118,"Extension of Continuing Appropriations and Other Matters Act, 2024",https://api.congress.gov/v3/bill/118/hr/7463?format=xml
3222,S,118,"A bill to ensure the security of office space rented by Senators, and for other purposes.",https://api.congress.gov/v3/bill/118/s/3222?format=xml
6363,HR,118,"Further Continuing Appropriations and Other Extensions Act, 2024",https://api.congress.gov/v3/bill/118/hr/6363?format=xml
2872,HR,118,"Making further continuing appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2872?format=xml
1568,HR,118,Moving Americans Privacy Protection Act,https://api.congress.gov/v3/bill/118/hr/1568?format=xml
3427,S,118,Overtime Pay for Protective Services Act of 2023,https://api.congress.gov/v3/bill/118/s/3427?format=xml
3250,S,118,"A bill to provide remote access to court proceedings for victims of the 1988 Bombing of Pan Am Flight 103 over Lockerbie, Scotland.",https://api.congress.gov/v3/bill/118/s/3250?format=xml
2670,HR,118,National Defense Authorization Act for Fiscal Year 2024,https://api.congress.gov/v3/bill/118/hr/2670?format=xml
1722,HR,118,Grand Ronde Reservation Act Amendment of 2023,https://api.congress.gov/v3/bill/118/hr/1722?format=xml
2839,HR,118,"To amend the Siletz Reservation Act to address the hunting, fishing, trapping, and animal gathering rights of the Confederated Tribes of Siletz Indians, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2839?format=xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml
Number,Type,Congress,Title,Url
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml
63,HJRES,118,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/63?format=xml
3315,HR,118,National Guard and Reservists Debt Relief Extension Act of 2023,https://api.congress.gov/v3/bill/118/hr/3315?format=xml
788,S,118,Duck Stamp Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/788?format=xml
2787,S,118,5G SALE Act,https://api.congress.gov/v3/bill/118/s/2787?format=xml
1226,HR,118,Wounded Warrior Access Act,https://api.congress.gov/v3/bill/118/hr/1226?format=xml
366,HR,118,Korean American VALOR Act,https://api.congress.gov/v3/bill/118/hr/366?format=xml
423,HR,118,Pala Band of Mission Indians Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/423?format=xml
5860,HR,118,"Continuing Appropriations Act, 2024 and Other Extensions Act",https://api.congress.gov/v3/bill/118/hr/5860?format=xml
5110,HR,118,Protecting Hunting Heritage and Education Act,https://api.congress.gov/v3/bill/118/hr/5110?format=xml
112,S,118,"A bill to amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes.",https://api.congress.gov/v3/bill/118/s/112?format=xml
475,S,118,"A bill to designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi ""Hershey"" Miyamura VA Clinic.",https://api.congress.gov/v3/bill/118/s/475?format=xml
619,S,118,COVID-19 Origin Act of 2023,https://api.congress.gov/v3/bill/118/s/619?format=xml
2544,HR,118,Securing the U.S. Organ Procurement and Transplantation Network Act,https://api.congress.gov/v3/bill/118/hr/2544?format=xml
3746,HR,118,Fiscal Responsibility Act of 2023,https://api.congress.gov/v3/bill/118/hr/3746?format=xml
4004,HR,118,United States-Taiwan Initiative on 21st-Century Trade First Agreement Implementation Act,https://api.congress.gov/v3/bill/118/hr/4004?format=xml
3672,HR,118,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the ""Pfc. Justin T. Paton Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/118/hr/3672?format=xml
1096,HR,118,250th Anniversary of the United States Marine Corps Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/1096?format=xml
111,S,118,Providing Accountability Through Transparency Act of 2023,https://api.congress.gov/v3/bill/118/s/111?format=xml
30,S,118,Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act,https://api.congress.gov/v3/bill/118/s/30?format=xml
467,S,118,CADETS Act,https://api.congress.gov/v3/bill/118/s/467?format=xml
777,S,118,Veterans' COLA Act of 2023,https://api.congress.gov/v3/bill/118/s/777?format=xml
346,HR,118,NOTAM Improvement Act of 2023,https://api.congress.gov/v3/bill/118/hr/346?format=xml
26,HJRES,118,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,https://api.congress.gov/v3/bill/118/hjres/26?format=xml
